Datum;MengeKum;Einheit;Preis;Produkt;Umsatz;Bestand_Einheit;Bestand_Preis
20/10/2016;-1.500;Liter;3.15;Sonnenblumenöl;-4.73;8.500;26.77
20/10/2016;-0.075;Kilo;36.00;Kreuzkümmel Ganz;-2.70;0.368;13.25
20/10/2016;-0.086;Kilo;8.91;Zimt Gemahlen;-0.77;1.914;17.05
21/10/2016;-1.946;Kilo;1.70;Haferflocken;-3.31;20.294;34.50
21/10/2016;-0.174;Kilo;3.23;Hirse Braun;-0.56;22.690;73.29
21/10/2016;-0.268;Kilo;2.78;Leinsamen;-0.75;4.645;12.91
21/10/2016;-1.288;Kilo;4.28;Linsen Braun;-5.51;20.334;87.03
21/10/2016;-0.342;Kilo;2.29;Rübenzucker Sack;-0.78;20.124;46.08
21/10/2016;-0.100;Kilo;45.00;Pfeffer Schwarz Ganz;-4.50;0.447;20.11
21/10/2016;-1.278;Kilo;2.31;Langkornreis Natur;-2.95;4.174;9.64
21/10/2016;-0.464;Kilo;15.05;Cashews;-6.98;10.394;156.43
21/10/2016;-1.000;Stück;4.12;Grünkern;-4.12;4.000;16.48
21/10/2016;-0.293;Kilo;2.82;Kichererbsen;-0.83;31.907;89.98
21/10/2016;-0.970;Kilo;4.37;Linsen Beluga;-4.24;21.548;94.16
21/10/2016;-0.258;Kilo;3.52;Bohnen Borlotti;-0.91;24.742;87.09
21/10/2016;-0.419;Kilo;9.81;Kürbiskerne;-4.11;5.375;52.73
21/10/2016;-0.331;Kilo;3.48;Sonnenblumenkerne;-1.15;22.028;76.66
22/10/2016;-0.022;Kilo;45.00;Pfeffer Schwarz Ganz;-0.99;0.425;19.12
22/10/2016;-0.152;Kilo;3.48;Sonnenblumenkerne;-0.53;21.876;76.13
22/10/2016;-1.000;Stück;1.53;Tomatenmark;-1.53;9.732;14.89
22/10/2016;-2.000;Stück;1.55;Drink Hafer;-3.10;88.000;136.40
22/10/2016;0.000;Kilo;9.10;Gemüsebrühe;0.00;1.675;15.24
22/10/2016;-3.000;Stück;1.63;Drink Dinkel;-4.89;93.976;153.18
22/10/2016;-1.000;Stück;1.49;Drink Soja;-1.49;92.976;138.53
23/10/2016;-0.370;Kilo;9.81;Kürbiskerne;-3.63;5.005;49.10
24/10/2016;-0.254;Kilo;7.49;Kokosfett;-1.90;1.684;12.61
24/10/2016;-1.000;Kilo;2.29;Rübenzucker Sack;-2.29;19.124;43.79
24/10/2016;-1.242;Kilo;2.62;Basmati Weiß;-3.25;20.526;53.78
24/10/2016;-0.095;Kilo;7.05;Blaumohn;-0.67;4.533;31.96
24/10/2016;-1.000;Stück;1.49;Drink Soja;-1.49;91.976;137.04
24/10/2016;-0.592;Kilo;1.78;Goldhirse;-1.05;7.768;13.83
24/10/2016;-1.556;Kilo;2.10;Hafer;-3.27;50.644;106.35
24/10/2016;-0.240;Kilo;22.41;Kaffee Espresso;-5.38;1.892;42.40
24/10/2016;-0.510;Kilo;4.37;Linsen Beluga;-2.23;21.038;91.94
24/10/2016;-0.898;Kilo;4.28;Linsen Braun;-3.84;19.436;83.19
24/10/2016;-1.358;Kilo;1.20;Roggen;-1.63;36.478;43.77
24/10/2016;-0.638;Kilo;2.41;Rundkornreis;-1.54;24.362;58.71
24/10/2016;-0.226;Kilo;3.48;Sonnenblumenkerne;-0.79;21.650;75.34
24/10/2016;-0.700;Liter;3.15;Sonnenblumenöl;-2.20;7.800;24.57
24/10/2016;-2.848;Kilo;1.26;Weizen;-3.59;49.992;62.99
24/10/2016;-1.122;Kilo;3.38;Buchweizen;-3.79;18.844;63.69
24/10/2016;-0.658;Kilo;15.05;Cashews;-9.90;9.736;146.53
24/10/2016;-2.000;Stück;1.78;Drink Buchweizen;-3.56;27.000;48.06
24/10/2016;-3.000;Stück;1.63;Drink Dinkel;-4.89;90.976;148.29
24/10/2016;-5.000;Stück;1.55;Drink Hafer;-7.75;83.000;128.65
24/10/2016;-0.330;Kilo;9.32;Erdnussmus;-3.08;8.736;81.42
24/10/2016;-0.492;Kilo;3.23;Hirse Braun;-1.59;22.198;71.70
24/10/2016;-0.388;Kilo;2.78;Leinsamen;-1.08;4.257;11.83
24/10/2016;-0.654;Kilo;0.68;Salz;-0.44;19.622;13.34
24/10/2016;-1.104;Kilo;16.44;Samba;-18.15;6.896;113.37
24/10/2016;-1.000;Liter;3.13;Rapsöl;-3.13;29.448;92.17
25/10/2016;-0.700;Kilo;2.31;Langkornreis Natur;-1.62;3.474;8.02
25/10/2016;-2.006;Stück;4.12;Grünkern;-8.26;1.994;8.22
25/10/2016;-0.440;Kilo;9.81;Kürbiskerne;-4.32;4.565;44.78
25/10/2016;-0.848;Kilo;4.37;Linsen Beluga;-3.71;20.190;88.23
25/10/2016;-0.750;Liter;3.13;Rapsöl;-2.35;28.698;89.82
25/10/2016;-1.260;Liter;3.15;Sonnenblumenöl;-3.97;6.540;20.60
25/10/2016;-0.400;Kilo;2.62;Basmati Weiß;-1.05;20.126;52.73
25/10/2016;-0.682;Kilo;3.61;Sesam;-2.46;16.029;57.86
25/10/2016;-0.954;Kilo;3.48;Sonnenblumenkerne;-3.32;20.696;72.02
25/10/2016;-2.000;Stück;1.55;Drink Hafer;-3.10;81.000;125.55
25/10/2016;-0.940;Kilo;4.28;Linsen Braun;-4.02;18.496;79.16
25/10/2016;-0.338;Kilo;0.68;Salz;-0.23;19.284;13.11
25/10/2016;-3.000;Stück;1.78;Drink Buchweizen;-5.34;24.000;42.72
27/10/2016;-0.060;Kilo;36.00;Kreuzkümmel Ganz;-2.16;0.308;11.09
27/10/2016;-0.030;Kilo;16.87;Oregano;-0.51;0.379;6.39
27/10/2016;-0.876;Kilo;2.62;Basmati Weiß;-2.30;19.250;50.43
27/10/2016;-0.426;Kilo;15.05;Cashews;-6.41;9.310;140.12
27/10/2016;-0.606;Kilo;22.41;Kaffee Espresso;-13.58;1.286;28.82
27/10/2016;-0.406;Kilo;0.68;Salz;-0.28;18.878;12.84
27/10/2016;-0.070;Kilo;40.00;Chilli Gemahlen;-2.80;0.553;22.12
27/10/2016;-0.180;Kilo;9.10;Gemüsebrühe;-1.64;1.495;13.60
27/10/2016;-0.073;Kilo;36.00;Koriander Ganz;-2.63;0.454;16.34
27/10/2016;-0.048;Kilo;16.25;Kräuter der Provence;-0.78;0.374;6.08
27/10/2016;-0.065;Kilo;40.00;Kurkuma Gemahlen;-2.60;0.186;7.44
27/10/2016;-0.085;Kilo;45.00;Pfeffer Schwarz Ganz;-3.83;0.340;15.30
27/10/2016;-0.500;Liter;3.13;Rapsöl;-1.57;28.198;88.26
27/10/2016;-1.000;Liter;3.15;Sonnenblumenöl;-3.15;5.540;17.45
27/10/2016;-0.058;Kilo;8.91;Zimt Gemahlen;-0.52;1.856;16.54
27/10/2016;-1.000;Stück;1.55;Drink Hafer;-1.55;80.000;124.00
27/10/2016;-0.578;Kilo;1.78;Goldhirse;-1.03;7.190;12.80
27/10/2016;-1.082;Kilo;1.70;Haferflocken;-1.84;19.212;32.66
27/10/2016;-0.100;Kilo;9.81;Kürbiskerne;-0.98;4.465;43.80
27/10/2016;-3.986;Kilo;2.31;Langkornreis Natur;-9.21;-0.512;-1.18
27/10/2016;-0.898;Kilo;1.20;Roggen;-1.08;35.580;42.70
27/10/2016;-4.148;Kilo;2.41;Rundkornreis;-10.00;20.214;48.72
27/10/2016;-1.012;Kilo;2.29;Rübenzucker Sack;-2.32;18.112;41.48
27/10/2016;-0.100;Kilo;3.61;Sesam;-0.36;15.929;57.50
27/10/2016;-0.226;Kilo;3.48;Sonnenblumenkerne;-0.79;20.470;71.24
28/10/2016;-1.556;Kilo;2.62;Basmati Weiß;-4.08;17.694;46.36
28/10/2016;-1.202;Kilo;2.27;Couscous;-2.73;31.098;70.59
28/10/2016;-0.690;Kilo;1.70;Haferflocken;-1.17;18.522;31.49
28/10/2016;-0.224;Kilo;2.78;Leinsamen;-0.62;4.033;11.21
28/10/2016;-0.234;Kilo;3.61;Sesam;-0.84;15.695;56.66
28/10/2016;-1.000;Stück;1.78;Drink Buchweizen;-1.78;23.000;40.94
28/10/2016;0.000;Stück;1.63;Drink Dinkel;0.00;90.976;148.29
28/10/2016;-1.000;Stück;1.55;Drink Hafer;-1.55;79.000;122.45
28/10/2016;-2.000;Stück;1.49;Drink Soja;-2.98;89.976;134.06
28/10/2016;-2.000;Stück;3.24;Rübenzucker;-6.48;8.256;26.75
28/10/2016;-2.000;Stück;1.53;Tomatenmark;-3.06;7.732;11.83
28/10/2016;-0.190;Kilo;15.05;Cashews;-2.86;9.120;137.26
28/10/2016;-0.188;Kilo;9.32;Erdnussmus;-1.75;8.548;79.67
28/10/2016;0.000;Kilo;3.23;Hirse Braun;0.00;22.198;71.70
28/10/2016;-0.508;Kilo;13.00;Honig;-6.60;4.520;58.76
28/10/2016;-0.858;Kilo;22.41;Kaffee Espresso;-19.23;0.428;9.59
28/10/2016;-0.538;Kilo;2.82;Kichererbsen;-1.52;31.369;88.46
28/10/2016;-0.142;Kilo;7.49;Kokosfett;-1.06;1.542;11.55
28/10/2016;-0.140;Kilo;6.58;Kümmel;-0.92;4.755;31.29
28/10/2016;-0.158;Kilo;9.81;Kürbiskerne;-1.55;4.307;42.25
28/10/2016;-0.464;Kilo;16.44;Samba;-7.63;6.432;105.74
29/10/2016;-0.498;Kilo;3.20;Polenta;-1.59;1.934;6.19
29/10/2016;-0.684;Kilo;1.26;Weizen;-0.86;49.308;62.13
29/10/2016;-1.000;Kilo;2.62;Basmati Weiß;-2.62;16.694;43.74
29/10/2016;-1.000;Kilo;1.70;Haferflocken;-1.70;17.522;29.79
29/10/2016;-1.000;Kilo;1.20;Roggen;-1.20;34.580;41.50
29/10/2016;-0.004;Kilo;9.91;Schwarzkümmel;-0.04;1.825;18.09
29/10/2016;-1.000;Kilo;3.61;Sesam;-3.61;14.695;53.05
29/10/2016;-1.000;Kilo;3.48;Sonnenblumenkerne;-3.48;19.470;67.76
30/10/2016;-1.000;Liter;2.32;Apfelessig;-2.32;23.910;55.47
30/10/2016;-0.354;Kilo;15.05;Cashews;-5.33;8.766;131.93
30/10/2016;-1.139;Kilo;2.10;Hafer;-2.39;49.505;103.96
30/10/2016;-0.352;Kilo;22.41;Kaffee Espresso;-7.89;0.076;1.70
30/10/2016;-0.192;Kilo;2.78;Leinsamen;-0.53;3.841;10.68
30/10/2016;-1.000;Kilo;1.70;Haferflocken;-1.70;16.522;28.09
01/11/2016;-2.000;Stück;1.49;Drink Soja;-2.98;87.976;131.08
01/11/2016;-0.500;Liter;3.15;Sonnenblumenöl;-1.58;5.040;15.88
01/11/2016;-0.640;Kilo;1.26;Weizen;-0.81;48.668;61.32
02/11/2016;-0.910;Liter;3.15;Sonnenblumenöl;-2.87;4.130;13.01
02/11/2016;-1.364;Kilo;2.62;Basmati Weiß;-3.57;15.330;40.16
02/11/2016;-0.244;Kilo;16.44;Samba;-4.01;6.188;101.73
02/11/2016;-0.688;Liter;3.61;Waschmittel Seide/Wolle;-2.48;15.958;57.61
02/11/2016;-2.520;Kilo;1.26;Weizen;-3.18;46.148;58.15
02/11/2016;-0.452;Kilo;15.05;Cashews;-6.80;8.314;125.13
02/11/2016;-3.000;Stück;1.55;Drink Hafer;-4.65;76.000;117.80
02/11/2016;-1.540;Kilo;1.70;Haferflocken;-2.62;14.982;25.47
02/11/2016;-0.160;Kilo;3.48;Sonnenblumenkerne;-0.56;19.310;67.20
04/11/2016;0.000;Stück;1.63;Drink Dinkel;0.00;90.976;148.29
04/11/2016;-3.000;Stück;1.55;Drink Hafer;-4.65;73.000;113.15
04/11/2016;-0.500;Liter;2.32;Apfelessig;-1.16;23.410;54.31
04/11/2016;-0.340;Stück;1.53;Tomatenmark;-0.52;7.392;11.31
04/11/2016;-0.156;Kilo;3.48;Sonnenblumenkerne;-0.54;19.154;66.66
04/11/2016;-0.120;Kilo;9.81;Kürbiskerne;-1.18;4.187;41.07
04/11/2016;-0.094;Kilo;7.49;Kokosfett;-0.70;1.448;10.85
04/11/2016;-0.014;Kilo;16.88;Thymian;-0.24;0.773;13.05
04/11/2016;-0.262;Kilo;16.44;Samba;-4.31;5.926;97.42
04/11/2016;-2.046;Kilo;2.62;Basmati Weiß;-5.36;13.284;34.80
04/11/2016;-1.736;Kilo;15.05;Cashews;-26.13;6.578;99.00
04/11/2016;-1.446;Kilo;4.37;Linsen Beluga;-6.32;18.744;81.91
05/11/2016;-0.402;Kilo;2.41;Rundkornreis;-0.97;19.812;47.75
05/11/2016;-2.518;Kilo;1.70;Haferflocken;-4.28;12.464;21.19
05/11/2016;-1.152;Kilo;4.28;Linsen Braun;-4.93;17.344;74.23
05/11/2016;-0.212;Kilo;3.48;Sonnenblumenkerne;-0.74;18.942;65.92
06/11/2016;-0.062;Kilo;9.91;Schwarzkümmel;-0.61;1.763;17.47
06/11/2016;-0.037;Kilo;12.28;Rosmarin;-0.45;0.785;9.64
06/11/2016;-0.018;Kilo;16.87;Oregano;-0.30;0.361;6.09
06/11/2016;-0.015;Kilo;16.25;Kräuter der Provence;-0.24;0.359;5.83
06/11/2016;-0.184;Kilo;22.41;Kaffee Espresso;-4.12;-0.108;-2.42
06/11/2016;-0.516;Liter;2.32;Apfelessig;-1.20;22.894;53.11
06/11/2016;-0.700;Liter;3.13;Rapsöl;-2.19;27.498;86.07
06/11/2016;-0.154;Kilo;7.20;Senfkörner;-1.11;-0.136;-0.98
06/11/2016;-1.000;Stück;1.53;Tomatenmark;-1.53;6.392;9.78
06/11/2016;-0.100;Kilo;9.10;Gemüsebrühe;-0.91;1.395;12.69
07/11/2016;-0.696;Kilo;1.26;Weizen;-0.88;45.452;57.27
07/11/2016;-0.226;Kilo;7.49;Kokosfett;-1.69;1.222;9.15
07/11/2016;-0.750;Liter;3.13;Rapsöl;-2.35;26.748;83.72
07/11/2016;-0.482;Kilo;3.48;Sonnenblumenkerne;-1.68;18.460;64.24
07/11/2016;6.000;Liter;9.00;Olivenöl;54.00;6.000;54.00
07/11/2016;-0.500;Kilo;3.38;Buchweizen;-1.69;18.344;62.00
07/11/2016;-1.080;Kilo;1.70;Haferflocken;-1.84;11.384;19.35
07/11/2016;-0.386;Kilo;13.00;Honig;-5.02;4.134;53.74
07/11/2016;-0.412;Kilo;4.28;Linsen Braun;-1.76;16.932;72.47
07/11/2016;-0.590;Kilo;2.29;Rübenzucker Sack;-1.35;17.522;40.13
07/11/2016;34.436;Kilo;3.14;Spirelli;108.13;34.436;108.13
07/11/2016;0.274;Kilo;4.50;Bohnen;1.23;-0.000;0.00
07/11/2016;0.108;Kilo;22.41;Kaffee Espresso;2.42;0.000;0.00
07/11/2016;0.512;Stück;2.31;Langkornreis Natur;1.18;0.000;0.00
07/11/2016;-2.488;Stück;2.21;Spülmittel;-5.50;-0.000;0.00
07/11/2016;-0.550;Kilo;15.05;Cashews;-8.28;6.028;90.72
07/11/2016;-0.864;Kilo;9.32;Erdnussmus;-8.05;7.684;71.61
07/11/2016;-0.852;Kilo;16.44;Samba;-14.01;5.074;83.42
07/11/2016;32.000;Stück;1.67;Tomatenpassata;53.44;32.000;53.44
07/11/2016;-0.186;Kilo;7.05;Blaumohn;-1.31;4.347;30.65
07/11/2016;-0.750;Liter;3.15;Sonnenblumenöl;-2.36;3.380;10.65
07/11/2016;-1.552;Kilo;22.41;Kaffee Geröstet;-34.78;-0.000;-0.00
08/11/2016;-0.332;Kilo;15.05;Cashews;-5.00;5.696;85.72
08/11/2016;-0.250;Liter;2.32;Apfelessig;-0.58;22.644;52.53
08/11/2016;-0.750;Liter;9.00;Olivenöl;-6.75;5.250;47.25
08/11/2016;-0.758;Kilo;3.14;Spirelli;-2.38;33.678;105.75
09/11/2016;-0.204;Kilo;15.05;Cashews;-3.07;5.492;82.65
09/11/2016;-0.166;Kilo;7.49;Kokosfett;-1.24;1.056;7.91
09/11/2016;-0.370;Kilo;3.48;Sonnenblumenkerne;-1.29;18.090;62.95
09/11/2016;-1.576;Kilo;6.74;Walnüsse;-10.62;2.722;18.35
09/11/2016;-0.202;Kilo;9.00;Senf Sarepta;-1.82;2.036;18.32
09/11/2016;-0.522;Kilo;9.32;Erdnussmus;-4.87;7.162;66.75
09/11/2016;-0.018;Kilo;16.44;Samba;-0.30;5.056;83.12
09/11/2016;-0.228;Kilo;9.81;Kürbiskerne;-2.24;3.959;38.84
09/11/2016;-0.184;Kilo;2.78;Leinsamen;-0.51;3.657;10.17
09/11/2016;-0.956;Kilo;2.62;Basmati Weiß;-2.50;12.328;32.30
09/11/2016;-0.534;Kilo;2.27;Couscous;-1.21;30.564;69.38
09/11/2016;-1.000;Stück;1.63;Drink Dinkel;-1.63;89.976;146.66
09/11/2016;-4.000;Stück;1.55;Drink Hafer;-6.20;69.000;106.95
09/11/2016;-1.000;Stück;1.49;Drink Soja;-1.49;86.976;129.59
09/11/2016;-3.350;Kilo;1.78;Goldhirse;-5.96;3.840;6.84
09/11/2016;-3.718;Kilo;1.70;Haferflocken;-6.32;7.666;13.03
09/11/2016;-0.962;Kilo;3.23;Hirse Braun;-3.11;21.236;68.59
09/11/2016;-0.720;Kilo;13.00;Honig;-9.36;3.414;44.38
09/11/2016;-0.578;Kilo;4.28;Linsen Braun;-2.47;16.354;70.00
09/11/2016;-1.000;Liter;9.00;Olivenöl;-9.00;4.250;38.25
09/11/2016;-0.986;Kilo;2.41;Rundkornreis;-2.38;18.826;45.37
09/11/2016;-0.422;Stück;3.24;Rübenzucker;-1.37;7.834;25.38
09/11/2016;-0.252;Kilo;3.61;Sesam;-0.91;14.443;52.14
09/11/2016;-1.568;Kilo;3.14;Spirelli;-4.92;32.110;100.83
09/11/2016;-0.080;Kilo;8.91;Zimt Gemahlen;-0.71;1.776;15.82
10/11/2016;-1.000;Liter;2.65;Allesreiniger;-2.65;15.250;40.41
10/11/2016;-0.400;Liter;2.32;Apfelessig;-0.93;22.244;51.61
10/11/2016;-0.530;Kilo;1.78;Goldhirse;-0.94;3.310;5.89
10/11/2016;-0.396;Kilo;2.10;Hafer;-0.83;49.109;103.13
10/11/2016;-0.460;Kilo;2.82;Kichererbsen;-1.30;30.909;87.16
10/11/2016;-0.186;Kilo;7.49;Kokosfett;-1.39;0.870;6.52
10/11/2016;-0.500;Liter;9.00;Olivenöl;-4.50;3.750;33.75
10/11/2016;-0.538;Kilo;2.41;Rundkornreis;-1.30;18.288;44.07
10/11/2016;-1.200;Kilo;2.29;Rübenzucker Sack;-2.75;16.322;37.38
10/11/2016;-1.000;Liter;3.15;Sonnenblumenöl;-3.15;2.380;7.50
10/11/2016;-0.604;Kilo;2.62;Basmati Weiß;-1.58;11.724;30.72
10/11/2016;-0.314;Kilo;15.05;Cashews;-4.73;5.178;77.93
10/11/2016;-2.000;Stück;1.78;Drink Buchweizen;-3.56;21.000;37.38
10/11/2016;-1.000;Stück;1.63;Drink Dinkel;-1.63;88.976;145.03
10/11/2016;-2.000;Stück;1.55;Drink Hafer;-3.10;67.000;103.85
10/11/2016;-4.000;Stück;1.49;Drink Soja;-5.96;82.976;123.63
10/11/2016;-1.726;Kilo;1.70;Haferflocken;-2.93;5.940;10.10
10/11/2016;-0.372;Kilo;9.81;Kürbiskerne;-3.65;3.587;35.19
10/11/2016;-0.878;Kilo;2.78;Leinsamen;-2.44;2.779;7.73
10/11/2016;-0.634;Kilo;4.37;Linsen Beluga;-2.77;18.110;79.14
10/11/2016;-0.566;Kilo;4.28;Linsen Braun;-2.42;15.788;67.57
10/11/2016;-0.564;Kilo;9.00;Senf Sarepta;-5.08;1.472;13.25
10/11/2016;-0.868;Kilo;3.61;Sesam;-3.13;13.575;49.01
10/11/2016;-1.702;Kilo;3.48;Sonnenblumenkerne;-5.92;16.388;57.03
10/11/2016;-2.220;Kilo;3.14;Spirelli;-6.97;29.890;93.85
11/11/2016;-0.776;Kilo;15.05;Cashews;-11.68;4.402;66.25
11/11/2016;-0.666;Kilo;3.48;Sonnenblumenkerne;-2.32;15.722;54.71
11/11/2016;-0.498;Kilo;9.81;Kürbiskerne;-4.89;3.089;30.30
11/11/2016;-0.286;Kilo;2.78;Leinsamen;-0.80;2.493;6.93
11/11/2016;-1.202;Kilo;2.62;Basmati Weiß;-3.15;10.522;27.57
11/11/2016;-1.084;Kilo;1.78;Goldhirse;-1.93;2.226;3.96
11/11/2016;-1.666;Kilo;1.70;Haferflocken;-2.83;4.274;7.27
11/11/2016;-0.358;Kilo;3.23;Hirse Braun;-1.16;20.878;67.44
11/11/2016;-0.220;Kilo;4.28;Linsen Braun;-0.94;15.568;66.63
11/11/2016;-0.364;Kilo;0.68;Salz;-0.25;18.514;12.59
12/11/2016;-0.516;Kilo;7.49;Kokosfett;-3.86;0.354;2.65
12/11/2016;-0.298;Kilo;15.05;Cashews;-4.48;4.104;61.77
12/11/2016;-1.350;Kilo;9.32;Erdnussmus;-12.58;5.812;54.17
12/11/2016;-0.482;Kilo;9.10;Gemüsebrühe;-4.39;0.913;8.31
12/11/2016;-2.634;Kilo;2.10;Hafer;-5.53;46.475;97.60
12/11/2016;-0.336;Kilo;9.81;Kürbiskerne;-3.30;2.753;27.01
12/11/2016;-1.000;Liter;9.00;Olivenöl;-9.00;2.750;24.75
12/11/2016;-1.108;Kilo;3.20;Polenta;-3.55;0.826;2.64
12/11/2016;-1.250;Liter;3.13;Rapsöl;-3.91;25.498;79.81
12/11/2016;-0.392;Kilo;3.61;Sesam;-1.42;13.183;47.59
12/11/2016;-0.962;Kilo;3.48;Sonnenblumenkerne;-3.35;14.760;51.36
12/11/2016;-4.000;Stück;1.55;Drink Hafer;-6.20;63.000;97.65
12/11/2016;-1.000;Stück;1.78;Drink Buchweizen;-1.78;20.000;35.60
12/11/2016;-2.000;Stück;1.49;Drink Soja;-2.98;80.976;120.65
12/11/2016;-0.892;Kilo;1.78;Goldhirse;-1.59;1.334;2.37
12/11/2016;-1.938;Kilo;2.82;Kichererbsen;-5.47;28.971;81.70
12/11/2016;-0.316;Kilo;16.44;Samba;-5.20;4.740;77.93
12/11/2016;-0.610;Kilo;3.14;Spirelli;-1.92;29.280;91.94
12/11/2016;-4.000;Stück;1.67;Tomatenpassata;-6.68;28.000;46.76
13/11/2016;-0.046;Kilo;9.91;Schwarzkümmel;-0.46;1.717;17.02
13/11/2016;-0.644;Kilo;1.20;Roggen;-0.77;33.936;40.72
13/11/2016;-0.700;Liter;3.15;Sonnenblumenöl;-2.20;1.680;5.29
13/11/2016;-2.000;Stück;1.53;Tomatenmark;-3.06;4.392;6.72
13/11/2016;-12.000;Stück;1.67;Tomatenpassata;-20.04;16.000;26.72
14/11/2016;-0.510;Kilo;2.62;Basmati Weiß;-1.34;10.012;26.23
14/11/2016;-1.076;Stück;1.55;Drink Hafer;-1.67;61.924;95.98
14/11/2016;-0.312;Kilo;4.37;Linsen Beluga;-1.36;17.798;77.78
14/11/2016;-0.542;Kilo;4.28;Linsen Braun;-2.32;15.026;64.31
14/11/2016;-0.872;Liter;9.00;Olivenöl;-7.85;1.878;16.90
14/11/2016;-0.022;Kilo;19.32;Paprika Edelsüß;-0.43;0.262;5.06
14/11/2016;-0.546;Kilo;16.44;Samba;-8.98;4.194;68.95
14/11/2016;-0.670;Kilo;3.48;Sonnenblumenkerne;-2.33;14.090;49.03
14/11/2016;-0.442;Liter;3.15;Sonnenblumenöl;-1.39;1.238;3.90
14/11/2016;-1.116;Kilo;3.14;Spirelli;-3.50;28.164;88.43
14/11/2016;-2.000;Stück;1.67;Tomatenpassata;-3.34;14.000;23.38
15/11/2016;5.000;Kilo;22.41;Kaffee Zumba;112.05;5.000;112.05
15/11/2016;5.000;Kilo;22.41;Kaffe Espresso;112.05;5.000;112.05
15/11/2016;0.000;Kilo;22.41;Kaffe Zumba;0.00;0.000;0.00
16/11/2016;-1.174;Kilo;1.70;Haferflocken;-2.00;3.100;5.27
16/11/2016;-0.656;Kilo;4.37;Linsen Beluga;-2.87;17.142;74.91
16/11/2016;-0.614;Kilo;3.20;Polenta;-1.96;0.212;0.68
16/11/2016;-1.460;Kilo;1.20;Roggen;-1.75;32.476;38.97
16/11/2016;-1.470;Kilo;2.41;Rundkornreis;-3.54;16.818;40.53
16/11/2016;-1.000;Stück;1.67;Tomatenpassata;-1.67;13.000;21.71
16/11/2016;-2.000;Stück;1.55;Drink Hafer;-3.10;59.924;92.88
16/11/2016;-0.272;Kilo;22.41;Kaffe Espresso;-6.10;4.728;105.95
16/11/2016;-1.720;Kilo;2.29;Rübenzucker Sack;-3.94;14.602;33.44
17/11/2016;-0.186;Kilo;0.68;Salz;-0.13;18.328;12.46
17/11/2016;-0.530;Kilo;2.62;Basmati Weiß;-1.39;9.482;24.84
17/11/2016;-0.346;Kilo;13.00;Honig;-4.50;3.068;39.88
17/11/2016;-0.298;Kilo;22.41;Kaffe Espresso;-6.68;4.430;99.28
17/11/2016;-0.316;Kilo;2.82;Kichererbsen;-0.89;28.655;80.81
17/11/2016;-0.037;Kilo;36.00;Kreuzkümmel Ganz;-1.33;0.271;9.76
17/11/2016;-0.010;Kilo;16.25;Kräuter der Provence;-0.16;0.349;5.67
17/11/2016;-0.484;Kilo;4.37;Linsen Beluga;-2.12;16.658;72.80
17/11/2016;-0.008;Kilo;16.87;Oregano;-0.13;0.353;5.96
17/11/2016;-0.600;Liter;3.13;Rapsöl;-1.88;24.898;77.93
17/11/2016;-0.496;Kilo;2.41;Rundkornreis;-1.20;16.322;39.34
17/11/2016;-0.294;Kilo;3.61;Sesam;-1.06;12.889;46.53
17/11/2016;-0.600;Liter;3.15;Sonnenblumenöl;-1.89;0.638;2.01
17/11/2016;-0.033;Kilo;16.88;Thymian;-0.56;0.740;12.49
17/11/2016;-1.080;Kilo;1.26;Weizen;-1.36;44.372;55.91
17/11/2016;-0.932;Kilo;15.05;Cashews;-14.03;3.172;47.74
17/11/2016;-0.252;Kilo;2.27;Couscous;-0.57;30.312;68.81
17/11/2016;-0.234;Kilo;9.32;Erdnussmus;-2.18;5.578;51.99
17/11/2016;-0.418;Kilo;2.78;Leinsamen;-1.16;2.075;5.77
17/11/2016;-2.230;Kilo;1.70;Haferflocken;-3.79;0.870;1.48
17/11/2016;-0.754;Kilo;9.81;Kürbiskerne;-7.40;1.999;19.61
17/11/2016;-1.372;Kilo;3.14;Spirelli;-4.31;26.792;84.13
17/11/2016;-0.660;Liter;2.32;Apfelessig;-1.53;21.584;50.07
17/11/2016;-1.000;Stück;1.63;Drink Dinkel;-1.63;87.976;143.40
17/11/2016;-4.922;Stück;1.55;Drink Hafer;-7.63;55.002;85.25
17/11/2016;-0.972;Kilo;16.44;Samba;-15.98;3.222;52.97
17/11/2016;-3.000;Stück;1.67;Tomatenpassata;-5.01;10.000;16.70
17/11/2016;-2.352;Kilo;4.28;Linsen Braun;-10.07;12.674;54.24
17/11/2016;-0.296;Kilo;3.20;Polenta;-0.95;-0.084;-0.27
17/11/2016;-2.008;Kilo;3.48;Sonnenblumenkerne;-6.99;12.082;42.05
17/11/2016;-1.390;Kilo;3.38;Buchweizen;-4.70;16.954;57.30
17/11/2016;-1.600;Liter;9.00;Olivenöl;-14.40;0.278;2.50
17/11/2016;-2.000;Stück;1.78;Drink Buchweizen;-3.56;18.000;32.04
18/11/2016;-0.007;Kilo;16.87;Oregano;-0.12;0.346;5.84
19/11/2016;-1.176;Kilo;3.52;Bohnen Borlotti;-4.14;23.566;82.95
19/11/2016;-2.000;Stück;1.78;Drink Buchweizen;-3.56;16.000;28.48
19/11/2016;-1.000;Stück;1.63;Drink Dinkel;-1.63;86.976;141.77
19/11/2016;-1.000;Stück;1.55;Drink Hafer;-1.55;54.002;83.70
19/11/2016;-0.248;Kilo;9.32;Erdnussmus;-2.31;5.330;49.68
